finess;finess_geographique;acte_ccam_phase;nombre_d_actes;duree_moyenne_de_sejour_dms;nombre_sejour_ambulatoire;annee;acte;phase;code_regroupement;regroupement;libelle;tarif_secteur_1_adherent_optam_optam_co;tarif_hors_secteur_1_hors_adherent_optam_optam_co;remboursement_sous_conditions;accord_prealable;tm_exoneration;libelle_mft;siren;telephone;epci;coordonnees;raison_sociale;code_ape;statut_juridique;adresse;raison_sociale_longue;departement;code_insee;siret;type_d_etablissement;commune;region;categorie_d_etablissement;proportion_actes_ambulatoires
2A0000139;;JGFE0230;39.0;4.74358974359;.;2017;JGFE023;0;ADC/ADA;Actes de chirurgie/Actes d'anesthésie;Résection d'une hypertrophie de la prostate sans laser, par urétrocystoscopie;281.29;281.29;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;
2B0000079;;ZZQX1880;56.0;0.125;49;2017;ZZQX188;0;ATM;Actes techniques médicaux (hors imagerie);Examen anatomopathologique de pièce d'exérèse monobloc ou en fragments non différenciés, d'une structure anatomique;34.52;34.52;;;5.0;ARS établissements de santé non financés dotation globale;;04.95.34.89.89;CA de Bastia;;CLINIQUE DR FILIPPI;8610Z;;BD B DANESI;CLINIQUE DU DOCTEUR PAUL LAURENT FILIPPI;HAUTE-CORSE;2B033;30509766900017;Etablissement simple;Bastia;CORSE;Etablissement de Soins Chirurgicaux;87.5
2B0000079;;GAMA0120;23.0;0.0;23;2017;GAMA012;0;ADA/ADC;Actes d'anesthésie/Actes de chirurgie;Réparation de perte de substance du nez par lambeau régional;210.57;202.45;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.34.89.89;CA de Bastia;;CLINIQUE DR FILIPPI;8610Z;;BD B DANESI;CLINIQUE DU DOCTEUR PAUL LAURENT FILIPPI;HAUTE-CORSE;2B033;30509766900017;Etablissement simple;Bastia;CORSE;Etablissement de Soins Chirurgicaux;100.0
2A0000154;2A0000154;HAQX0050;18.0;0.388888888889;15;2015;HAQX005;0;ATM;Actes techniques médicaux (hors imagerie);Examen anatomopathologique à visée carcinologique de pièce d'exérèse de lèvre, de commissure labiale et/ou de muqueuse buccale;48.13;48.13;;;5.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;83.3333333333
2A0000139;2A0000139;HHQX0060;52.0;15.58;.;2016;HHQX006;0;ATM;Actes techniques médicaux (hors imagerie);Examen anatomopathologique à visée carcinologique de pièce de colectomie partielle ou de rectosigmoidectomie sans résection du mésorectum;102.93;102.93;;;5.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;
2B0000392;2B0000392;JCAE0010;40.0;3.8157894736799998;.;2015;JCAE001;0;ADA/ATM;Actes d'anesthésie/Actes techniques médicaux (hors imagerie);Dilatation de l'uretère, par urétéroscopie rétrograde;284.31;247.92;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.54.51.00;CA de Bastia;42.655777, 9.432311;POLYCLINIQUE DE FURIANI;;;;POLYCLINIQUE DE FURIANI;HAUTE-CORSE;2B120;49682015000019;Etablissement simple;Furiani;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000154;2A0000154;MGFC0030;16.0;0.0625;15;2016;MGFC003;0;ADC/ADA;Actes de chirurgie/Actes d'anesthésie;Synovectomie totale des articulations du poignet, par arthroscopie;253.82;226.22;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;93.75
2B0000392;2B0000392;HHQH0010;24.0;10.9090909091;.;2016;HHQH001;0;ADI;Actes d'imagerie;Radiographie du côlon avec opacification par produit de contraste;119.7;119.7;;;2.0;ARS établissements de santé non financés dotation globale;;04.95.54.51.00;CA de Bastia;42.655777, 9.432311;POLYCLINIQUE DE FURIANI;;;;POLYCLINIQUE DE FURIANI;HAUTE-CORSE;2B120;49682015000019;Etablissement simple;Furiani;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000154;;EPLF0020;36.0;21.0588235294;.;2017;EPLF002;0;ATM;Actes techniques médicaux (hors imagerie);Pose d'un cathéter veineux central, par voie transcutanée;63.2;60.85;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000154;2A0000154;ZZQX1880;82.0;0.475609756098;67;2015;ZZQX188;0;ATM;Actes techniques médicaux (hors imagerie);Examen anatomopathologique de pièce d'exérèse monobloc ou en fragments non différenciés, d'une structure anatomique;34.52;34.52;;;5.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;81.7073170732
2A0000139;2A0000139;EGFA0020;46.0;4.10869565217;.;2016;EGFA002;0;ADC/ADA;Actes de chirurgie/Actes d'anesthésie;Hémorroïdectomie pédiculaire par résection sousmuqueuse avec anoplastie muqueuse postérieure et sphinctérotomie [léiomyotomie] interne;219.08;192.9;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000154;;JNMD0020;11.0;4.27272727273;.;2017;JNMD002;0;ACO;Acte d'obstétrique;Révision de la cavité de l'utérus après délivrance naturelle;;;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;
2B0000392;2B0000392;HEFE0020;17.0;0.8823529411759999;15;2016;HEFE002;0;ADA/ADC;Actes d'anesthésie/Actes de chirurgie;Exérèse de 1 à 3 polypes de moins de 1cm de diamètre de l'œsophage, de l'estomac et/ou du duodénum, par œso-gastro-duodénoscopie;103.28;103.28;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.54.51.00;CA de Bastia;42.655777, 9.432311;POLYCLINIQUE DE FURIANI;;;;POLYCLINIQUE DE FURIANI;HAUTE-CORSE;2B120;49682015000019;Etablissement simple;Furiani;CORSE;Etablissement de Soins Pluridisciplinaire;88.2352941176
2B0000079;2B0000079;CBLD0010;12.0;0.33333333333299997;11;2016;CBLD001;0;ATM;Actes techniques médicaux (hors imagerie);Pose bilatérale d'aérateur transtympanique;86.4;86.4;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.34.89.89;CA de Bastia;;CLINIQUE DR FILIPPI;8610Z;;BD B DANESI;CLINIQUE DU DOCTEUR PAUL LAURENT FILIPPI;HAUTE-CORSE;2B033;30509766900017;Etablissement simple;Bastia;CORSE;Etablissement de Soins Chirurgicaux;91.6666666667
2A0000139;2A0000139;NFPC0020;198.0;0.0757575757576;191;2016;NFPC002;0;ADA/ADC;Actes d'anesthésie/Actes de chirurgie;Libération mobilisatrice de l'articulation du genou, par arthroscopie;299.2;243.76;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;96.4646464646
2B0000079;;CAFA0050;45.0;0.0;45;2017;CAFA005;0;ADC;Actes de chirurgie;Exérèse partielle transfixiante de l'auricule;95.72;73.07;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.34.89.89;CA de Bastia;;CLINIQUE DR FILIPPI;8610Z;;BD B DANESI;CLINIQUE DU DOCTEUR PAUL LAURENT FILIPPI;HAUTE-CORSE;2B033;30509766900017;Etablissement simple;Bastia;CORSE;Etablissement de Soins Chirurgicaux;100.0
2A0000139;2A0000139;YYYY0410;67.0;8.35820895522;.;2016;YYYY041;0;ADA/ADA;Actes d'anesthésie/Actes d'anesthésie;Supplément pour récupération peropératoire de sang;;;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000139;2A0000139;HHFE0040;121.0;0.280991735537;105;2016;HHFE004;0;ADC/ADA;Actes de chirurgie/Actes d'anesthésie;Exérèse d'un polype de plus de 1cm de diamètre ou de 4 polypes ou plus du côlon et/ou du rectum, par coloscopie totale;192.0;192.0;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;86.7768595041
2A0000139;2A0000139;LMMA0090;23.0;3.0;.;2015;LMMA009;0;ADA/ADC;Actes d'anesthésie/Actes de chirurgie;Cure de hernie de la paroi abdominale antérieure après l'âge de 16 ans sans pose de prothèse, par abord direct;201.87;201.87;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;
2B0000392;2B0000392;JAQM0040;456.0;5.7048780487799995;.;2015;JAQM004;0;ADE;Acte d'échographie;Échographie transcutanée unilatérale ou bilatérale du rein et de la région lombale, avec échographie transcutanée de la vessie;52.45;52.45;;;2.0;ARS établissements de santé non financés dotation globale;;04.95.54.51.00;CA de Bastia;42.655777, 9.432311;POLYCLINIQUE DE FURIANI;;;;POLYCLINIQUE DE FURIANI;HAUTE-CORSE;2B120;49682015000019;Etablissement simple;Furiani;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000154;2A0000154;JQGA0020;18.0;5.44444444444;.;2015;JQGA002;0;ADA/ACO;Actes d'anesthésie/Acte d'obstétrique;Accouchement par césarienne programmée, par laparotomie;313.5;313.5;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000139;;JHMA0030;39.0;0.179487179487;35;2017;JHMA003;0;ADA/ADC;Actes d'anesthésie/Actes de chirurgie;Reconstruction du prépuce du pénis;104.22;95.57;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;89.7435897436
2A0000139;2A0000139;HHQX0050;930.0;0.344456404736;842;2015;HHQX005;0;ATM;Actes techniques médicaux (hors imagerie);Examen anatomopathologique à visée carcinologique de pièce d'exérèse endoscopique de 1 ou 2 lésions du côlon et/ou du rectum;51.53;51.53;;;5.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;90.5376344086
2A0000139;;ZZQX1880;509.0;2.12401574803;270;2017;ZZQX188;0;ATM;Actes techniques médicaux (hors imagerie);Examen anatomopathologique de pièce d'exérèse monobloc ou en fragments non différenciés, d'une structure anatomique;34.52;34.52;;;5.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;53.0451866405
2B0000392;;JDNE0010;61.0;1.95081967213;42;2017;JDNE001;0;ADA/ADC;Actes d'anesthésie/Actes de chirurgie;Destruction de lésion de la vessie, par endoscopie;106.35;106.04;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.54.51.00;CA de Bastia;42.655777, 9.432311;POLYCLINIQUE DE FURIANI;;;;POLYCLINIQUE DE FURIANI;HAUTE-CORSE;2B120;49682015000019;Etablissement simple;Furiani;CORSE;Etablissement de Soins Pluridisciplinaire;68.8524590164
2A0000154;2A0000154;EPPP0030;78.0;1.01282051282;76;2015;EPPP003;0;ATM;Actes techniques médicaux (hors imagerie);Désobstruction locale d'un cathéter veineux pour circulation extracorporelle;20.9;20.9;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;97.4358974359
2A0000139;2A0000139;ZZLP0300;130.0;1.5873015873;55;2016;ZZLP030;0;ADA/ADA;Actes d'anesthésie/Actes d'anesthésie;Anesthésie générale ou locorégionale complémentaire niveau 2;;;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;42.3076923077
2A0000139;;EJFA0020;47.0;0.609756097561;26;2017;EJFA002;0;ADC/ADA;Actes de chirurgie/Actes d'anesthésie;Exérèses multiples de branches de la grande veine saphène et/ou de la petite veine saphène sous anesthésie générale ou locorégionale, par abord direct;143.22;122.57;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;55.3191489362
2A0000139;;DEKA0010;14.0;1.28571428571;.;2017;DEKA001;0;ADC;Actes de chirurgie;Changement d'un générateur souscutané de stimulation cardiaque implantable;118.18;118.18;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;
2B0000392;2B0000392;PDFA0010;60.0;0.655172413793;44;2015;PDFA001;0;ADC;Actes de chirurgie;Exérèse de lésion fasciale et/ou sousfasciale des tissus mous, sans dissection d'un gros tronc vasculaire ou nerveux;122.66;97.48;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.54.51.00;CA de Bastia;42.655777, 9.432311;POLYCLINIQUE DE FURIANI;;;;POLYCLINIQUE DE FURIANI;HAUTE-CORSE;2B120;49682015000019;Etablissement simple;Furiani;CORSE;Etablissement de Soins Pluridisciplinaire;73.3333333333
2B0000392;2B0000392;ZCQK0040;28.0;10.1071428571;.;2015;ZCQK004;0;ADI;Actes d'imagerie;Scanographie de l'abdomen et du petit bassin [pelvis], sans injection intraveineuse de produit de contraste;50.54;50.54;;;2.0;ARS établissements de santé non financés dotation globale;;04.95.54.51.00;CA de Bastia;42.655777, 9.432311;POLYCLINIQUE DE FURIANI;;;;POLYCLINIQUE DE FURIANI;HAUTE-CORSE;2B120;49682015000019;Etablissement simple;Furiani;CORSE;Etablissement de Soins Pluridisciplinaire;
2B0000079;;BAFA0080;16.0;0.0;16;2017;BAFA008;0;ADC/ADA;Actes de chirurgie/Actes d'anesthésie;Résection bilatérale cutanée, musculaire et/ou graisseuse au niveau des paupières supérieures, par abord cutané;188.1;188.1;RC;;1.0;ARS établissements de santé non financés dotation globale;;04.95.34.89.89;CA de Bastia;;CLINIQUE DR FILIPPI;8610Z;;BD B DANESI;CLINIQUE DU DOCTEUR PAUL LAURENT FILIPPI;HAUTE-CORSE;2B033;30509766900017;Etablissement simple;Bastia;CORSE;Etablissement de Soins Chirurgicaux;100.0
2A0000139;2A0000139;YYYY4050;384.0;2.36243386243;134;2015;YYYY405;0;ADA/ATM;Actes d'anesthésie/Actes techniques médicaux (hors imagerie);Supplément pour injection peropératoire de produit de contraste radiologique dans les voies excrétrices urinaires pour prises de clichés radiologiques;41.8;41.8;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;34.8958333333
2A0000154;2A0000154;EBQH0060;19.0;8.21052631579;.;2016;EBQH006;0;ADI;Actes d'imagerie;Scanographie des vaisseaux cervicaux [Angioscanner cervical];25.27;25.27;;;2.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;
2B0000079;2B0000079;BGMA0020;80.0;1.2625;.;2016;BGMA002;0;ADC/ADA;Actes de chirurgie/Actes d'anesthésie;Opération rétinovitréenne associant au moins 4 des actes suivants : coagulation, vitrectomie, endocoagulation avec laser, rétinotomie, tamponnement interne, échange fluide-gaz, dissection de brides, rétinectomie;514.85;474.17;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.34.89.89;CA de Bastia;;CLINIQUE DR FILIPPI;8610Z;;BD B DANESI;CLINIQUE DU DOCTEUR PAUL LAURENT FILIPPI;HAUTE-CORSE;2B033;30509766900017;Etablissement simple;Bastia;CORSE;Etablissement de Soins Chirurgicaux;
2A0000154;2A0000154;MJPA0020;20.0;0.0;20;2015;MJPA002;0;ADA/ADC;Actes d'anesthésie/Actes de chirurgie;Libération des tendons des muscles fléchisseurs des doigts sur un rayon de la main, par abord direct;167.2;167.2;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;100.0
2A0000154;2A0000154;ZCQK0020;114.0;7.68269230769;.;2015;ZCQK002;0;ADI;Actes d'imagerie;Radiographie de l'abdomen sans préparation;19.95;19.95;;;2.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;
2A0000154;2A0000154;QCJA0010;31.0;0.366666666667;20;2016;QCJA001;0;ADC/ADA;Actes de chirurgie/Actes d'anesthésie;Parage et/ou suture de plaie profonde de la peau et des tissus mous de la main;62.7;62.7;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.73.80.00;CC du Sud Corse;;CLINIQUE DU SUD DE LA CORSE;;;R DU DOCTEUR JOURDAN;CLINIQUE CHIRURGICALE DU SUD DE LA CORSE;CORSE-DU-SUD;2A247;30279169400011;Etablissement simple;Porto-Vecchio;CORSE;Etablissement de Soins Pluridisciplinaire;64.5161290323
2A0000139;2A0000139;DZQJ0010;45.0;0.488888888889;40;2015;DZQJ001;0;ADE;Acte d'échographie;Échographie-doppler du cœur et des vaisseaux intrathoraciques, par voie œsophagienne [Échocardiographie-doppler transœsophagienne];143.08;143.08;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;88.8888888889
2A0000139;;HHFE0020;602.0;0.136212624585;568;2017;HHFE002;0;ADA/ADC;Actes d'anesthésie/Actes de chirurgie;Exérèse de 1 à 3 polypes de moins de 1cm de diamètre du côlon et/ou du rectum, par coloscopie totale;192.0;192.0;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;94.3521594684
2A0000139;2A0000139;QAMA0020;104.0;0.240384615385;92;2015;QAMA002;0;ADC/ADA;Actes de chirurgie/Actes d'anesthésie;"Réparation de perte de substance de l'extrémité céphalique par lambeau local ou régional muqueux, cutané ou fasciocutané, à pédicule vasculonerveux non individualisé ou non individualisable [lambeau ""au hasard""]";191.24;191.24;;;1.0;ARS établissements de santé non financés dotation globale;;04.95.29.29.29;CA du Pays Ajaccien;41.92358, 8.735116;CLINISUD;;;12 AV NAPOLEON III;;CORSE-DU-SUD;2A004;42510293600035;Etablissement simple;Ajaccio;CORSE;Etablissement de Soins Pluridisciplinaire;88.4615384615
